employee_id,usia,lama_bekerja_tahun,level_jabatan,department_name,project_budget,durasi_hari,kpi_category,rata_kpi_value,cluster
111,22,2,Staff,Sales,110000000.0,199,Quality,48.5,1
111,22,2,Staff,Sales,110000000.0,199,Teamwork,54.33,1
111,22,2,Staff,Sales,150000000.0,274,Attendance,59.13,1
111,22,2,Staff,Sales,204675132.0,174,Attendance,47.22,1
111,22,2,Staff,Sales,204675132.0,174,Efficiency,49.03,1
111,22,2,Staff,Sales,204675132.0,174,HR,52.29,1
111,22,2,Staff,Sales,204675132.0,174,Innovation,49.39,1
111,22,2,Staff,Sales,204675132.0,174,Performance,52.2,1
111,22,2,Staff,Sales,204675132.0,174,Quality,47.596666666666664,1
111,22,2,Staff,Sales,204675132.0,174,Technical,44.335,1
111,22,2,Staff,Sales,206368642.0,46,Efficiency,48.66,1
111,22,2,Staff,Sales,206368642.0,46,Finance,40.91,1
111,22,2,Staff,Sales,206368642.0,46,Quality,46.92,1
111,22,2,Staff,Sales,206368642.0,46,Teamwork,57.12,1
111,22,2,Staff,Sales,206368642.0,46,Time Management,53.89,1
111,22,2,Staff,Sales,375514309.0,335,HR,45.24,1
111,22,2,Staff,Sales,375514309.0,335,Innovation,42.9,1
111,22,2,Staff,Sales,375514309.0,335,Performance,50.25,1
111,22,2,Staff,Sales,375514309.0,335,Project,48.12,1
111,22,2,Staff,Sales,375514309.0,335,Quality,49.01,1
111,22,2,Staff,Sales,466447298.0,297,Development,50.46,1
111,22,2,Staff,Sales,466447298.0,297,HR,49.35,1
111,22,2,Staff,Sales,466447298.0,297,Innovation,47.11,1
111,22,2,Staff,Sales,466447298.0,297,Performance,52.74,1
111,22,2,Staff,Sales,466447298.0,297,Quality,47.29,1
111,22,2,Staff,Sales,466447298.0,297,Teamwork,52.595,1
111,22,2,Staff,Sales,466447298.0,297,Technical,58.65,1
111,22,2,Staff,Sales,466447298.0,297,Time Management,56.97,1
112,27,2,Staff,Human Resources,90000000.0,244,Attendance,63.09,1
112,27,2,Staff,Human Resources,90000000.0,244,Efficiency,55.15,1
112,27,2,Staff,Human Resources,90000000.0,244,HR,47.42,1
112,27,2,Staff,Human Resources,90000000.0,244,Performance,50.48,1
112,27,2,Staff,Human Resources,90000000.0,244,Teamwork,48.49,1
112,27,2,Staff,Human Resources,140000000.0,211,Development,38.35,1
112,27,2,Staff,Human Resources,140000000.0,211,Efficiency,38.73,1
112,27,2,Staff,Human Resources,140000000.0,211,HR,51.15,1
112,27,2,Staff,Human Resources,140000000.0,211,Innovation,45.92,1
112,27,2,Staff,Human Resources,140000000.0,211,Performance,43.86,1
112,27,2,Staff,Human Resources,140000000.0,211,Project,53.59,1
112,27,2,Staff,Human Resources,140000000.0,211,Quality,44.69,1
112,27,2,Staff,Human Resources,178776637.0,118,Attendance,57.83,1
112,27,2,Staff,Human Resources,178776637.0,118,Efficiency,43.86,1
112,27,2,Staff,Human Resources,178776637.0,118,Finance,46.42,1
112,27,2,Staff,Human Resources,178776637.0,118,HR,49.855000000000004,1
112,27,2,Staff,Human Resources,178776637.0,118,Innovation,44.52,1
112,27,2,Staff,Human Resources,178776637.0,118,Teamwork,53.55,1
112,27,2,Staff,Human Resources,178776637.0,118,Time Management,52.19,1
112,27,2,Staff,Human Resources,180000000.0,193,Development,40.66,1
112,27,2,Staff,Human Resources,180000000.0,193,Finance,47.47,1
112,27,2,Staff,Human Resources,180000000.0,193,HR,49.8,1
112,27,2,Staff,Human Resources,206368642.0,46,Attendance,49.5,1
112,27,2,Staff,Human Resources,206368642.0,46,HR,58.8,1
112,27,2,Staff,Human Resources,206368642.0,46,Performance,47.754999999999995,1
112,27,2,Staff,Human Resources,206368642.0,46,Quality,43.8,1
112,27,2,Staff,Human Resources,206368642.0,46,Teamwork,60.22,1
112,27,2,Staff,Human Resources,206368642.0,46,Technical,43.61,1
112,27,2,Staff,Human Resources,291862333.0,334,Finance,44.78,1
112,27,2,Staff,Human Resources,291862333.0,334,HR,46.23,1
112,27,2,Staff,Human Resources,291862333.0,334,Performance,44.85,1
112,27,2,Staff,Human Resources,291862333.0,334,Project,51.44,1
112,27,2,Staff,Human Resources,291862333.0,334,Quality,50.989999999999995,1
112,27,2,Staff,Human Resources,291862333.0,334,Teamwork,48.475,1
112,27,2,Staff,Human Resources,291862333.0,334,Technical,50.54,1
112,27,2,Staff,Human Resources,472961951.0,350,Efficiency,44.01,1
112,27,2,Staff,Human Resources,472961951.0,350,Innovation,50.23,1
112,27,2,Staff,Human Resources,472961951.0,350,Quality,38.36,1
112,27,2,Staff,Human Resources,472961951.0,350,Teamwork,48.74,1
112,27,2,Staff,Human Resources,472961951.0,350,Time Management,47.41,1
112,27,2,Staff,Human Resources,500000000.0,356,Development,47.29,1
112,27,2,Staff,Human Resources,500000000.0,356,Project,48.44,1
112,27,2,Staff,Human Resources,500000000.0,356,Technical,47.45,1
113,24,2,Staff,Finance,82017929.0,114,Attendance,57.114999999999995,1
113,24,2,Staff,Finance,82017929.0,114,Development,50.739999999999995,1
113,24,2,Staff,Finance,82017929.0,114,HR,54.35,1
113,24,2,Staff,Finance,82017929.0,114,Innovation,45.845,1
113,24,2,Staff,Finance,82017929.0,114,Performance,53.92,1
113,24,2,Staff,Finance,82017929.0,114,Quality,48.29,1
113,24,2,Staff,Finance,82017929.0,114,Time Management,53.69,1
113,24,2,Staff,Finance,90000000.0,244,Attendance,51.15,1
113,24,2,Staff,Finance,90000000.0,244,Development,48.83,1
113,24,2,Staff,Finance,90000000.0,244,HR,52.68666666666667,1
113,24,2,Staff,Finance,90000000.0,244,Innovation,49.95,1
113,24,2,Staff,Finance,90000000.0,244,Performance,45.36,1
113,24,2,Staff,Finance,90000000.0,244,Quality,51.21,1
113,24,2,Staff,Finance,90000000.0,244,Teamwork,48.09,1
113,24,2,Staff,Finance,110000000.0,199,Efficiency,50.33,1
113,24,2,Staff,Finance,110000000.0,199,HR,53.615,1
113,24,2,Staff,Finance,110000000.0,199,Quality,54.52,1
113,24,2,Staff,Finance,110000000.0,199,Teamwork,60.21,1
113,24,2,Staff,Finance,250000000.0,291,Attendance,61.17,1
113,24,2,Staff,Finance,250000000.0,291,HR,57.42,1
113,24,2,Staff,Finance,250000000.0,291,Project,49.54,1
113,24,2,Staff,Finance,250000000.0,291,Quality,46.11,1
113,24,2,Staff,Finance,250000000.0,291,Technical,60.69,1
113,24,2,Staff,Finance,291868109.0,256,Attendance,55.85,1
113,24,2,Staff,Finance,291868109.0,256,Development,47.18,1
113,24,2,Staff,Finance,291868109.0,256,Finance,44.35,1
113,24,2,Staff,Finance,291868109.0,256,HR,43.52,1
113,24,2,Staff,Finance,291868109.0,256,Performance,47.69,1
113,24,2,Staff,Finance,291868109.0,256,Quality,46.765,1
113,24,2,Staff,Finance,291868109.0,256,Time Management,50.63,1
113,24,2,Staff,Finance,300000000.0,242,Quality,56.5,1
113,24,2,Staff,Finance,375514309.0,335,Efficiency,45.34,1
113,24,2,Staff,Finance,375514309.0,335,HR,50.565,1
113,24,2,Staff,Finance,375514309.0,335,Innovation,48.5,1
113,24,2,Staff,Finance,375514309.0,335,Performance,52.605000000000004,1
113,24,2,Staff,Finance,375514309.0,335,Project,52.79,1
113,24,2,Staff,Finance,375514309.0,335,Quality,48.71,1
113,24,2,Staff,Finance,375514309.0,335,Technical,54.21,1
113,24,2,Staff,Finance,500000000.0,356,Attendance,60.96,1
113,24,2,Staff,Finance,500000000.0,356,Development,41.86,1
113,24,2,Staff,Finance,500000000.0,356,Efficiency,51.46,1
113,24,2,Staff,Finance,500000000.0,356,HR,53.355,1
113,24,2,Staff,Finance,500000000.0,356,Project,53.125,1
113,24,2,Staff,Finance,500000000.0,356,Quality,48.57,1
113,24,2,Staff,Finance,500000000.0,356,Technical,56.72,1
113,24,2,Staff,Finance,500000000.0,356,Time Management,48.14,1
114,28,3,Staff,Corporate Strategy,60000000.0,214,HR,63.38,1
114,28,3,Staff,Corporate Strategy,60000000.0,214,Quality,64.51333333333334,1
114,28,3,Staff,Corporate Strategy,60000000.0,214,Technical,64.14,1
114,28,3,Staff,Corporate Strategy,95000000.0,211,Attendance,76.46,1
114,28,3,Staff,Corporate Strategy,95000000.0,211,Efficiency,66.11,1
114,28,3,Staff,Corporate Strategy,95000000.0,211,Finance,66.21,1
114,28,3,Staff,Corporate Strategy,95000000.0,211,Quality,62.28,1
114,28,3,Staff,Corporate Strategy,95000000.0,211,Technical,68.31,1
114,28,3,Staff,Corporate Strategy,95000000.0,211,Time Management,67.31,1
114,28,3,Staff,Corporate Strategy,120000000.0,152,HR,71.41,1
114,28,3,Staff,Corporate Strategy,120000000.0,152,Innovation,61.09,1
114,28,3,Staff,Corporate Strategy,140000000.0,211,Attendance,66.07,1
114,28,3,Staff,Corporate Strategy,140000000.0,211,HR,73.575,1
114,28,3,Staff,Corporate Strategy,140000000.0,211,Project,71.7,1
114,28,3,Staff,Corporate Strategy,140000000.0,211,Technical,65.67,1
114,28,3,Staff,Corporate Strategy,200000000.0,167,Attendance,77.63499999999999,1
114,28,3,Staff,Corporate Strategy,200000000.0,167,Finance,66.78,1
114,28,3,Staff,Corporate Strategy,200000000.0,167,HR,71.545,1
114,28,3,Staff,Corporate Strategy,200000000.0,167,Quality,70.58000000000001,1
114,28,3,Staff,Corporate Strategy,200000000.0,167,Teamwork,71.55,1
114,28,3,Staff,Corporate Strategy,355280620.0,347,Development,70.46,1
114,28,3,Staff,Corporate Strategy,355280620.0,347,Innovation,61.0,1
114,28,3,Staff,Corporate Strategy,355280620.0,347,Quality,70.75,1
114,28,3,Staff,Corporate Strategy,355280620.0,347,Teamwork,57.45,1
114,28,3,Staff,Corporate Strategy,365962025.0,249,Attendance,73.26,1
114,28,3,Staff,Corporate Strategy,365962025.0,249,Development,66.87,1
114,28,3,Staff,Corporate Strategy,365962025.0,249,Efficiency,65.75,1
114,28,3,Staff,Corporate Strategy,365962025.0,249,HR,67.3,1
114,28,3,Staff,Corporate Strategy,365962025.0,249,Performance,66.63,1
114,28,3,Staff,Corporate Strategy,365962025.0,249,Quality,67.72999999999999,1
114,28,3,Staff,Corporate Strategy,365962025.0,249,Teamwork,67.5,1
114,28,3,Staff,Corporate Strategy,377293102.0,80,Attendance,70.06333333333333,1
114,28,3,Staff,Corporate Strategy,377293102.0,80,Efficiency,61.17,1
114,28,3,Staff,Corporate Strategy,377293102.0,80,HR,76.35,1
114,28,3,Staff,Corporate Strategy,377293102.0,80,Project,67.76,1
114,28,3,Staff,Corporate Strategy,377293102.0,80,Quality,66.10000000000001,1
114,28,3,Staff,Corporate Strategy,377293102.0,80,Teamwork,72.41,1
114,28,3,Staff,Corporate Strategy,377293102.0,80,Time Management,67.3,1
115,29,5,Senior Staff,Production,60000000.0,214,Development,64.34,1
115,29,5,Senior Staff,Production,60000000.0,214,Quality,64.61,1
115,29,5,Senior Staff,Production,75000000.0,203,Efficiency,72.62,1
115,29,5,Senior Staff,Production,75000000.0,203,HR,69.38,1
115,29,5,Senior Staff,Production,75000000.0,203,Performance,68.6,1
115,29,5,Senior Staff,Production,75000000.0,203,Project,63.19,1
115,29,5,Senior Staff,Production,75000000.0,203,Quality,66.76,1
115,29,5,Senior Staff,Production,80000000.0,138,Development,65.04,1
115,29,5,Senior Staff,Production,80000000.0,138,HR,61.36,1
115,29,5,Senior Staff,Production,80000000.0,138,Quality,65.27,1
115,29,5,Senior Staff,Production,130000000.0,303,Efficiency,64.28,1
115,29,5,Senior Staff,Production,130000000.0,303,HR,70.29,1
115,29,5,Senior Staff,Production,130000000.0,303,Quality,72.73,1
115,29,5,Senior Staff,Production,130000000.0,303,Technical,66.77,1
115,29,5,Senior Staff,Production,130000000.0,303,Time Management,67.02,1
115,29,5,Senior Staff,Production,170000000.0,229,Attendance,70.2,1
115,29,5,Senior Staff,Production,170000000.0,229,Development,56.96,1
115,29,5,Senior Staff,Production,170000000.0,229,Efficiency,69.88,1
115,29,5,Senior Staff,Production,170000000.0,229,Finance,64.67,1
115,29,5,Senior Staff,Production,170000000.0,229,HR,69.61,1
115,29,5,Senior Staff,Production,170000000.0,229,Innovation,60.67,1
115,29,5,Senior Staff,Production,170000000.0,229,Performance,68.6,1
115,29,5,Senior Staff,Production,170000000.0,229,Project,70.96,1
115,29,5,Senior Staff,Production,170000000.0,229,Quality,66.47,1
115,29,5,Senior Staff,Production,170000000.0,229,Time Management,70.9,1
115,29,5,Senior Staff,Production,204675132.0,174,Development,64.77,1
115,29,5,Senior Staff,Production,204675132.0,174,Efficiency,71.71,1
115,29,5,Senior Staff,Production,204675132.0,174,Finance,75.41,1
115,29,5,Senior Staff,Production,204675132.0,174,Teamwork,62.16,1
115,29,5,Senior Staff,Production,291868109.0,256,Attendance,71.74,1
115,29,5,Senior Staff,Production,291868109.0,256,Efficiency,62.4,1
115,29,5,Senior Staff,Production,291868109.0,256,Finance,70.02000000000001,1
115,29,5,Senior Staff,Production,291868109.0,256,HR,71.99,1
115,29,5,Senior Staff,Production,291868109.0,256,Innovation,62.83,1
115,29,5,Senior Staff,Production,291868109.0,256,Performance,68.34,1
115,29,5,Senior Staff,Production,291868109.0,256,Project,73.83,1
115,29,5,Senior Staff,Production,291868109.0,256,Quality,61.56,1
115,29,5,Senior Staff,Production,385820825.0,138,Efficiency,61.295,1
115,29,5,Senior Staff,Production,385820825.0,138,Finance,63.935,1
115,29,5,Senior Staff,Production,385820825.0,138,HR,64.0475,1
115,29,5,Senior Staff,Production,385820825.0,138,Performance,64.34,1
115,29,5,Senior Staff,Production,385820825.0,138,Project,65.84,1
115,29,5,Senior Staff,Production,385820825.0,138,Quality,62.7,1
115,29,5,Senior Staff,Production,385820825.0,138,Time Management,68.74,1
116,29,5,Staff,Design,95000000.0,211,Attendance,80.21,1
116,29,5,Staff,Design,95000000.0,211,Efficiency,72.3,1
116,29,5,Staff,Design,95000000.0,211,HR,61.53,1
116,29,5,Staff,Design,110000000.0,199,HR,64.18,1
116,29,5,Staff,Design,110000000.0,199,Performance,66.56,1
116,29,5,Staff,Design,110000000.0,199,Quality,66.73,1
116,29,5,Staff,Design,120000000.0,152,Development,65.89,1
116,29,5,Staff,Design,120000000.0,152,Time Management,72.34,1
116,29,5,Staff,Design,178776637.0,118,Efficiency,66.11500000000001,1
116,29,5,Staff,Design,178776637.0,118,HR,71.05,1
116,29,5,Staff,Design,178776637.0,118,Innovation,58.76,1
116,29,5,Staff,Design,178776637.0,118,Quality,61.156666666666666,1
116,29,5,Staff,Design,178776637.0,118,Teamwork,68.4,1
116,29,5,Staff,Design,178776637.0,118,Time Management,78.16,1
116,29,5,Staff,Design,190000000.0,241,Finance,64.17,1
116,29,5,Staff,Design,190000000.0,241,HR,70.46,1
116,29,5,Staff,Design,190000000.0,241,Project,64.87,1
116,29,5,Staff,Design,190000000.0,241,Teamwork,72.65,1
116,29,5,Staff,Design,200000000.0,167,Attendance,71.70666666666666,1
116,29,5,Staff,Design,200000000.0,167,Development,59.13,1
116,29,5,Staff,Design,200000000.0,167,Efficiency,65.98,1
116,29,5,Staff,Design,200000000.0,167,Finance,72.45,1
116,29,5,Staff,Design,200000000.0,167,HR,70.63,1
116,29,5,Staff,Design,200000000.0,167,Innovation,67.1,1
116,29,5,Staff,Design,200000000.0,167,Performance,68.655,1
116,29,5,Staff,Design,200000000.0,167,Quality,61.833333333333336,1
116,29,5,Staff,Design,200000000.0,167,Teamwork,70.18,1
116,29,5,Staff,Design,291868109.0,256,Efficiency,75.62,1
116,29,5,Staff,Design,291868109.0,256,HR,71.3,1
116,29,5,Staff,Design,291868109.0,256,Quality,69.39666666666666,1
116,29,5,Staff,Design,397696244.0,106,Attendance,74.6,1
116,29,5,Staff,Design,397696244.0,106,Development,64.37,1
116,29,5,Staff,Design,397696244.0,106,Finance,66.57,1
116,29,5,Staff,Design,397696244.0,106,HR,74.53,1
116,29,5,Staff,Design,397696244.0,106,Teamwork,73.42,1
116,29,5,Staff,Design,397696244.0,106,Technical,65.92,1
117,26,3,Staff,Sales,80000000.0,138,Development,72.71,1
117,26,3,Staff,Sales,80000000.0,138,Innovation,58.67,1
117,26,3,Staff,Sales,80000000.0,138,Quality,60.585,1
117,26,3,Staff,Sales,80000000.0,138,Technical,68.48,1
117,26,3,Staff,Sales,80000000.0,138,Time Management,68.1,1
117,26,3,Staff,Sales,120000000.0,152,Attendance,77.47,1
117,26,3,Staff,Sales,120000000.0,152,Development,75.69,1
117,26,3,Staff,Sales,120000000.0,152,Efficiency,68.01,1
117,26,3,Staff,Sales,120000000.0,152,Finance,73.6,1
117,26,3,Staff,Sales,120000000.0,152,Performance,70.91,1
117,26,3,Staff,Sales,120000000.0,152,Quality,70.39,1
117,26,3,Staff,Sales,120000000.0,152,Technical,72.59,1
117,26,3,Staff,Sales,134037811.0,31,Attendance,83.19,1
117,26,3,Staff,Sales,134037811.0,31,HR,70.0,1
117,26,3,Staff,Sales,134037811.0,31,Innovation,78.47,1
117,26,3,Staff,Sales,134037811.0,31,Performance,78.95,1
117,26,3,Staff,Sales,134037811.0,31,Quality,68.41,1
117,26,3,Staff,Sales,190000000.0,241,Attendance,64.29,1
117,26,3,Staff,Sales,190000000.0,241,Development,59.39,1
117,26,3,Staff,Sales,190000000.0,241,Efficiency,62.9,1
117,26,3,Staff,Sales,190000000.0,241,Finance,56.04,1
117,26,3,Staff,Sales,190000000.0,241,HR,61.37,1
117,26,3,Staff,Sales,190000000.0,241,Performance,61.71000000000001,1
117,26,3,Staff,Sales,190000000.0,241,Teamwork,62.445,1
117,26,3,Staff,Sales,190000000.0,241,Time Management,64.985,1
117,26,3,Staff,Sales,204675132.0,174,Attendance,69.28,1
117,26,3,Staff,Sales,204675132.0,174,Development,55.99,1
117,26,3,Staff,Sales,204675132.0,174,HR,64.59,1
117,26,3,Staff,Sales,204675132.0,174,Innovation,59.32,1
117,26,3,Staff,Sales,204675132.0,174,Performance,59.59,1
117,26,3,Staff,Sales,204675132.0,174,Quality,70.66,1
117,26,3,Staff,Sales,204675132.0,174,Teamwork,65.54,1
117,26,3,Staff,Sales,204675132.0,174,Time Management,67.37,1
117,26,3,Staff,Sales,278244747.0,88,Attendance,74.63,1
117,26,3,Staff,Sales,278244747.0,88,Quality,65.7,1
117,26,3,Staff,Sales,278244747.0,88,Teamwork,71.08,1
117,26,3,Staff,Sales,278244747.0,88,Technical,63.425,1
117,26,3,Staff,Sales,369461833.0,321,Finance,64.94,1
117,26,3,Staff,Sales,369461833.0,321,Performance,68.37,1
117,26,3,Staff,Sales,369461833.0,321,Quality,65.81,1
117,26,3,Staff,Sales,369461833.0,321,Time Management,72.84,1
117,26,3,Staff,Sales,500000000.0,356,Attendance,76.41,1
117,26,3,Staff,Sales,500000000.0,356,Development,65.35,1
117,26,3,Staff,Sales,500000000.0,356,HR,65.56,1
117,26,3,Staff,Sales,500000000.0,356,Innovation,63.68,1
117,26,3,Staff,Sales,500000000.0,356,Project,70.92,1
117,26,3,Staff,Sales,500000000.0,356,Technical,71.2,1
118,30,2,Staff,IT,88214342.0,149,Finance,57.57,1
118,30,2,Staff,IT,88214342.0,149,Innovation,60.7,1
118,30,2,Staff,IT,88214342.0,149,Quality,50.18,1
118,30,2,Staff,IT,88214342.0,149,Teamwork,57.66,1
118,30,2,Staff,IT,120000000.0,152,Attendance,56.645,1
118,30,2,Staff,IT,120000000.0,152,Development,58.2,1
118,30,2,Staff,IT,120000000.0,152,Efficiency,62.41,1
118,30,2,Staff,IT,120000000.0,152,Finance,50.5,1
118,30,2,Staff,IT,120000000.0,152,HR,48.59,1
118,30,2,Staff,IT,120000000.0,152,Performance,60.93000000000001,1
118,30,2,Staff,IT,120000000.0,152,Project,54.74,1
118,30,2,Staff,IT,120000000.0,152,Quality,53.156666666666666,1
118,30,2,Staff,IT,120000000.0,152,Teamwork,59.12,1
118,30,2,Staff,IT,130000000.0,303,Attendance,56.44,1
118,30,2,Staff,IT,130000000.0,303,Development,56.120000000000005,1
118,30,2,Staff,IT,130000000.0,303,Efficiency,48.88,1
118,30,2,Staff,IT,130000000.0,303,HR,53.81,1
118,30,2,Staff,IT,130000000.0,303,Quality,53.629999999999995,1
118,30,2,Staff,IT,130000000.0,303,Teamwork,54.02,1
118,30,2,Staff,IT,150000000.0,274,Innovation,46.46,1
118,30,2,Staff,IT,150000000.0,274,Project,46.74,1
118,30,2,Staff,IT,150000000.0,274,Quality,53.45,1
118,30,2,Staff,IT,150000000.0,274,Technical,54.12,1
118,30,2,Staff,IT,150000000.0,274,Time Management,51.79,1
118,30,2,Staff,IT,204675132.0,174,Attendance,59.09,1
118,30,2,Staff,IT,204675132.0,174,HR,61.61,1
118,30,2,Staff,IT,204675132.0,174,Innovation,59.52,1
118,30,2,Staff,IT,204675132.0,174,Performance,56.4,1
118,30,2,Staff,IT,204675132.0,174,Quality,59.11,1
118,30,2,Staff,IT,204675132.0,174,Teamwork,54.47,1
118,30,2,Staff,IT,204675132.0,174,Technical,58.11,1
118,30,2,Staff,IT,291862333.0,334,Attendance,58.406666666666666,1
118,30,2,Staff,IT,291862333.0,334,HR,52.09,1
118,30,2,Staff,IT,291862333.0,334,Quality,55.82666666666666,1
118,30,2,Staff,IT,291862333.0,334,Technical,58.56,1
118,30,2,Staff,IT,291862333.0,334,Time Management,54.64,1
118,30,2,Staff,IT,369461833.0,321,HR,56.58,1
118,30,2,Staff,IT,369461833.0,321,Quality,48.115,1
119,40,8,Manager,Finance,88214342.0,149,Efficiency,91.82,0
119,40,8,Manager,Finance,88214342.0,149,Finance,82.68,0
119,40,8,Manager,Finance,88214342.0,149,HR,98.0,0
119,40,8,Manager,Finance,88214342.0,149,Project,97.87,0
119,40,8,Manager,Finance,88214342.0,149,Teamwork,98.0,0
119,40,8,Manager,Finance,134037811.0,31,HR,97.79,0
119,40,8,Manager,Finance,134037811.0,31,Innovation,89.28,0
119,40,8,Manager,Finance,134037811.0,31,Performance,98.0,0
119,40,8,Manager,Finance,134037811.0,31,Quality,98.0,0
119,40,8,Manager,Finance,150000000.0,274,Efficiency,96.51,0
119,40,8,Manager,Finance,150000000.0,274,Finance,95.39,0
119,40,8,Manager,Finance,150000000.0,274,HR,95.94999999999999,0
119,40,8,Manager,Finance,150000000.0,274,Project,93.46,0
119,40,8,Manager,Finance,150000000.0,274,Quality,95.535,0
119,40,8,Manager,Finance,150000000.0,274,Teamwork,98.0,0
119,40,8,Manager,Finance,150000000.0,274,Time Management,98.0,0
119,40,8,Manager,Finance,190000000.0,241,Attendance,98.0,0
119,40,8,Manager,Finance,190000000.0,241,Efficiency,96.16499999999999,0
119,40,8,Manager,Finance,190000000.0,241,Finance,97.29,0
119,40,8,Manager,Finance,190000000.0,241,Performance,96.77,0
119,40,8,Manager,Finance,190000000.0,241,Quality,96.53999999999999,0
119,40,8,Manager,Finance,291862333.0,334,Attendance,98.0,0
119,40,8,Manager,Finance,291862333.0,334,Development,92.535,0
119,40,8,Manager,Finance,291862333.0,334,Finance,94.41499999999999,0
119,40,8,Manager,Finance,291862333.0,334,Innovation,96.0,0
119,40,8,Manager,Finance,291862333.0,334,Performance,91.49,0
119,40,8,Manager,Finance,291862333.0,334,Project,98.0,0
119,40,8,Manager,Finance,291862333.0,334,Quality,92.44,0
119,40,8,Manager,Finance,291862333.0,334,Teamwork,98.0,0
119,40,8,Manager,Finance,291862333.0,334,Time Management,98.0,0
119,40,8,Manager,Finance,300000000.0,242,Attendance,96.21,0
119,40,8,Manager,Finance,300000000.0,242,Development,85.04,0
119,40,8,Manager,Finance,300000000.0,242,Efficiency,91.9,0
119,40,8,Manager,Finance,300000000.0,242,Finance,88.76,0
119,40,8,Manager,Finance,300000000.0,242,Innovation,93.09,0
119,40,8,Manager,Finance,300000000.0,242,Quality,85.42500000000001,0
119,40,8,Manager,Finance,300000000.0,242,Technical,92.62,0
119,40,8,Manager,Finance,300000000.0,242,Time Management,84.23,0
119,40,8,Manager,Finance,377293102.0,80,Attendance,90.62,0
119,40,8,Manager,Finance,377293102.0,80,Finance,86.41,0
119,40,8,Manager,Finance,377293102.0,80,HR,92.56,0
119,40,8,Manager,Finance,377293102.0,80,Project,91.91,0
119,40,8,Manager,Finance,377293102.0,80,Quality,86.88,0
119,40,8,Manager,Finance,377293102.0,80,Technical,90.71,0
119,40,8,Manager,Finance,404564658.0,71,Development,88.94,0
119,40,8,Manager,Finance,404564658.0,71,Finance,87.81,0
119,40,8,Manager,Finance,404564658.0,71,HR,92.38,0
119,40,8,Manager,Finance,404564658.0,71,Quality,93.055,0
119,40,8,Manager,Finance,404564658.0,71,Teamwork,98.0,0
119,40,8,Manager,Finance,404564658.0,71,Time Management,92.025,0
120,44,11,Manager,Corporate Strategy,50000000.0,211,Efficiency,97.63,0
120,44,11,Manager,Corporate Strategy,50000000.0,211,Finance,98.0,0
120,44,11,Manager,Corporate Strategy,50000000.0,211,HR,98.0,0
120,44,11,Manager,Corporate Strategy,50000000.0,211,Quality,95.56,0
120,44,11,Manager,Corporate Strategy,50000000.0,211,Teamwork,98.0,0
120,44,11,Manager,Corporate Strategy,50000000.0,211,Technical,95.17,0
120,44,11,Manager,Corporate Strategy,110000000.0,199,Efficiency,98.0,0
120,44,11,Manager,Corporate Strategy,110000000.0,199,Innovation,92.54,0
120,44,11,Manager,Corporate Strategy,110000000.0,199,Performance,98.0,0
120,44,11,Manager,Corporate Strategy,120000000.0,152,Attendance,98.0,0
120,44,11,Manager,Corporate Strategy,120000000.0,152,Development,92.69,0
120,44,11,Manager,Corporate Strategy,120000000.0,152,Efficiency,98.0,0
120,44,11,Manager,Corporate Strategy,120000000.0,152,Finance,98.0,0
120,44,11,Manager,Corporate Strategy,120000000.0,152,HR,94.03,0
120,44,11,Manager,Corporate Strategy,120000000.0,152,Innovation,98.0,0
120,44,11,Manager,Corporate Strategy,120000000.0,152,Performance,98.0,0
120,44,11,Manager,Corporate Strategy,120000000.0,152,Project,95.22,0
120,44,11,Manager,Corporate Strategy,120000000.0,152,Quality,95.595,0
120,44,11,Manager,Corporate Strategy,120000000.0,152,Teamwork,95.12,0
120,44,11,Manager,Corporate Strategy,120000000.0,152,Technical,86.32,0
120,44,11,Manager,Corporate Strategy,120000000.0,152,Time Management,95.45,0
120,44,11,Manager,Corporate Strategy,130000000.0,303,HR,93.03,0
120,44,11,Manager,Corporate Strategy,130000000.0,303,Performance,94.07,0
120,44,11,Manager,Corporate Strategy,130000000.0,303,Quality,94.115,0
120,44,11,Manager,Corporate Strategy,130000000.0,303,Teamwork,98.0,0
120,44,11,Manager,Corporate Strategy,130000000.0,303,Technical,90.81,0
120,44,11,Manager,Corporate Strategy,130000000.0,303,Time Management,98.0,0
120,44,11,Manager,Corporate Strategy,200000000.0,167,Development,95.38,0
120,44,11,Manager,Corporate Strategy,200000000.0,167,Efficiency,98.0,0
120,44,11,Manager,Corporate Strategy,200000000.0,167,Finance,97.95,0
120,44,11,Manager,Corporate Strategy,200000000.0,167,Performance,95.56,0
120,44,11,Manager,Corporate Strategy,200000000.0,167,Project,97.38,0
120,44,11,Manager,Corporate Strategy,200000000.0,167,Quality,96.555,0
120,44,11,Manager,Corporate Strategy,200000000.0,167,Time Management,98.0,0
120,44,11,Manager,Corporate Strategy,365962025.0,249,HR,98.0,0
120,44,11,Manager,Corporate Strategy,365962025.0,249,Innovation,95.36,0
120,44,11,Manager,Corporate Strategy,365962025.0,249,Quality,97.16,0
120,44,11,Manager,Corporate Strategy,365962025.0,249,Teamwork,98.0,0
120,44,11,Manager,Corporate Strategy,369461833.0,321,Attendance,98.0,0
120,44,11,Manager,Corporate Strategy,369461833.0,321,Development,98.0,0
120,44,11,Manager,Corporate Strategy,369461833.0,321,HR,97.09,0
120,44,11,Manager,Corporate Strategy,369461833.0,321,Performance,97.74,0
