employee_id,usia,lama_bekerja_tahun,level_jabatan,department_name,project_budget,durasi_hari,kpi_category,rata_kpi_value
79,24,3,Staff,Design,170000000.0,229,HR,66.9
79,24,3,Staff,Design,170000000.0,229,Innovation,67.1
79,24,3,Staff,Design,170000000.0,229,Quality,58.045
79,24,3,Staff,Design,178776637.0,118,HR,59.79
79,24,3,Staff,Design,178776637.0,118,Project,67.54
79,24,3,Staff,Design,206368642.0,46,Attendance,72.28
79,24,3,Staff,Design,206368642.0,46,Finance,57.3
79,24,3,Staff,Design,206368642.0,46,HR,54.25
79,24,3,Staff,Design,206368642.0,46,Quality,66.01
79,24,3,Staff,Design,206368642.0,46,Teamwork,68.08
79,24,3,Staff,Design,206368642.0,46,Technical,68.6
79,24,3,Staff,Design,375514309.0,335,Development,58.31
79,24,3,Staff,Design,375514309.0,335,Project,68.95
79,24,3,Staff,Design,375514309.0,335,Quality,62.06
80,26,5,Staff,Quality Assurance,80000000.0,138,Attendance,74.17
80,26,5,Staff,Quality Assurance,80000000.0,138,Development,67.18
80,26,5,Staff,Quality Assurance,80000000.0,138,Efficiency,59.08
80,26,5,Staff,Quality Assurance,80000000.0,138,HR,77.72
80,26,5,Staff,Quality Assurance,80000000.0,138,Innovation,68.095
80,26,5,Staff,Quality Assurance,80000000.0,138,Performance,59.47
80,26,5,Staff,Quality Assurance,80000000.0,138,Project,65.29
80,26,5,Staff,Quality Assurance,80000000.0,138,Technical,66.79
80,26,5,Staff,Quality Assurance,80000000.0,138,Time Management,80.82
80,26,5,Staff,Quality Assurance,190000000.0,241,Attendance,72.14333333333333
80,26,5,Staff,Quality Assurance,190000000.0,241,Development,61.58
80,26,5,Staff,Quality Assurance,190000000.0,241,Efficiency,67.875
80,26,5,Staff,Quality Assurance,190000000.0,241,HR,73.03333333333333
80,26,5,Staff,Quality Assurance,190000000.0,241,Performance,66.595
80,26,5,Staff,Quality Assurance,190000000.0,241,Project,63.89
80,26,5,Staff,Quality Assurance,190000000.0,241,Quality,63.74
80,26,5,Staff,Quality Assurance,190000000.0,241,Technical,77.83
80,26,5,Staff,Quality Assurance,220000000.0,225,Development,69.54
80,26,5,Staff,Quality Assurance,220000000.0,225,Efficiency,65.75
80,26,5,Staff,Quality Assurance,220000000.0,225,Innovation,66.09
80,26,5,Staff,Quality Assurance,220000000.0,225,Performance,70.69
80,26,5,Staff,Quality Assurance,220000000.0,225,Quality,66.87
80,26,5,Staff,Quality Assurance,291862333.0,334,Attendance,74.05
80,26,5,Staff,Quality Assurance,291862333.0,334,HR,71.49
80,26,5,Staff,Quality Assurance,291862333.0,334,Innovation,73.34
80,26,5,Staff,Quality Assurance,291862333.0,334,Performance,71.38
80,26,5,Staff,Quality Assurance,291862333.0,334,Quality,66.43
80,26,5,Staff,Quality Assurance,291862333.0,334,Teamwork,70.83
80,26,5,Staff,Quality Assurance,291862333.0,334,Time Management,59.81
80,26,5,Staff,Quality Assurance,369461833.0,321,Development,65.55
80,26,5,Staff,Quality Assurance,369461833.0,321,Efficiency,71.47
80,26,5,Staff,Quality Assurance,369461833.0,321,HR,73.37
80,26,5,Staff,Quality Assurance,369461833.0,321,Performance,68.63
80,26,5,Staff,Quality Assurance,369461833.0,321,Quality,71.08
80,26,5,Staff,Quality Assurance,369461833.0,321,Teamwork,74.04499999999999
80,26,5,Staff,Quality Assurance,369461833.0,321,Technical,69.89
80,26,5,Staff,Quality Assurance,466447298.0,297,Development,58.94
80,26,5,Staff,Quality Assurance,466447298.0,297,HR,73.95
80,26,5,Staff,Quality Assurance,466447298.0,297,Innovation,63.224999999999994
80,26,5,Staff,Quality Assurance,466447298.0,297,Performance,69.27
80,26,5,Staff,Quality Assurance,466447298.0,297,Quality,59.35
80,26,5,Staff,Quality Assurance,466447298.0,297,Time Management,67.88
80,26,5,Staff,Quality Assurance,493794225.0,102,Development,63.38
80,26,5,Staff,Quality Assurance,493794225.0,102,Efficiency,68.06
80,26,5,Staff,Quality Assurance,493794225.0,102,Finance,68.32
80,26,5,Staff,Quality Assurance,493794225.0,102,HR,73.88
80,26,5,Staff,Quality Assurance,493794225.0,102,Performance,67.83
80,26,5,Staff,Quality Assurance,493794225.0,102,Project,71.48
80,26,5,Staff,Quality Assurance,493794225.0,102,Teamwork,69.23
80,26,5,Staff,Quality Assurance,493794225.0,102,Technical,70.39
80,26,5,Staff,Quality Assurance,500000000.0,356,HR,66.465
80,26,5,Staff,Quality Assurance,500000000.0,356,Innovation,61.49
80,26,5,Staff,Quality Assurance,500000000.0,356,Project,64.26
80,26,5,Staff,Quality Assurance,500000000.0,356,Quality,68.1
80,26,5,Staff,Quality Assurance,500000000.0,356,Time Management,65.51
81,36,9,Manager,Design,50000000.0,211,Attendance,98.0
81,36,9,Manager,Design,50000000.0,211,Finance,95.61
81,36,9,Manager,Design,50000000.0,211,Performance,92.4
81,36,9,Manager,Design,50000000.0,211,Quality,92.95
81,36,9,Manager,Design,50000000.0,211,Teamwork,95.98
81,36,9,Manager,Design,60000000.0,214,Efficiency,96.11
81,36,9,Manager,Design,60000000.0,214,HR,97.41
81,36,9,Manager,Design,60000000.0,214,Project,98.0
81,36,9,Manager,Design,60000000.0,214,Quality,94.08000000000001
81,36,9,Manager,Design,60000000.0,214,Teamwork,95.54
81,36,9,Manager,Design,82017929.0,114,Efficiency,94.895
81,36,9,Manager,Design,82017929.0,114,Finance,96.62
81,36,9,Manager,Design,82017929.0,114,HR,93.93
81,36,9,Manager,Design,82017929.0,114,Innovation,89.49000000000001
81,36,9,Manager,Design,82017929.0,114,Performance,94.02
81,36,9,Manager,Design,82017929.0,114,Project,93.63
81,36,9,Manager,Design,82017929.0,114,Quality,94.525
81,36,9,Manager,Design,82017929.0,114,Teamwork,96.51
81,36,9,Manager,Design,130000000.0,303,Finance,89.5
81,36,9,Manager,Design,130000000.0,303,HR,93.36
81,36,9,Manager,Design,130000000.0,303,Innovation,89.93
81,36,9,Manager,Design,130000000.0,303,Quality,89.69749999999999
81,36,9,Manager,Design,130000000.0,303,Teamwork,91.32
81,36,9,Manager,Design,130000000.0,303,Technical,95.03
81,36,9,Manager,Design,130000000.0,303,Time Management,96.72
81,36,9,Manager,Design,140000000.0,211,Attendance,97.45
81,36,9,Manager,Design,140000000.0,211,Finance,97.77
81,36,9,Manager,Design,140000000.0,211,Innovation,91.78
81,36,9,Manager,Design,140000000.0,211,Performance,90.67
81,36,9,Manager,Design,140000000.0,211,Project,98.0
81,36,9,Manager,Design,200000000.0,167,Technical,92.44
81,36,9,Manager,Design,369461833.0,321,Finance,89.23
81,36,9,Manager,Design,369461833.0,321,Performance,95.35
81,36,9,Manager,Design,369461833.0,321,Project,92.35
81,36,9,Manager,Design,369461833.0,321,Quality,90.80333333333334
81,36,9,Manager,Design,369461833.0,321,Teamwork,92.1
81,36,9,Manager,Design,369461833.0,321,Technical,96.08500000000001
81,36,9,Manager,Design,472961951.0,350,Performance,95.28
81,36,9,Manager,Design,472961951.0,350,Quality,92.555
81,36,9,Manager,Design,472961951.0,350,Teamwork,98.0
81,36,9,Manager,Design,472961951.0,350,Technical,94.79
82,33,8,Manager,Operations,80000000.0,138,Efficiency,91.16
82,33,8,Manager,Operations,80000000.0,138,Finance,88.24
82,33,8,Manager,Operations,80000000.0,138,Performance,96.11
82,33,8,Manager,Operations,80000000.0,138,Project,88.07
82,33,8,Manager,Operations,130000000.0,303,Attendance,94.78
82,33,8,Manager,Operations,130000000.0,303,Efficiency,97.9
82,33,8,Manager,Operations,130000000.0,303,Innovation,88.89500000000001
82,33,8,Manager,Operations,130000000.0,303,Performance,96.07
82,33,8,Manager,Operations,130000000.0,303,Project,90.48
82,33,8,Manager,Operations,130000000.0,303,Quality,92.05333333333334
82,33,8,Manager,Operations,130000000.0,303,Technical,98.0
82,33,8,Manager,Operations,134037811.0,31,Attendance,98.0
82,33,8,Manager,Operations,134037811.0,31,Finance,84.7
82,33,8,Manager,Operations,134037811.0,31,HR,95.77000000000001
82,33,8,Manager,Operations,134037811.0,31,Quality,95.2
82,33,8,Manager,Operations,150000000.0,274,Development,92.48
82,33,8,Manager,Operations,150000000.0,274,HR,89.91499999999999
82,33,8,Manager,Operations,150000000.0,274,Performance,94.17
82,33,8,Manager,Operations,150000000.0,274,Quality,90.92
82,33,8,Manager,Operations,178776637.0,118,Finance,87.55
82,33,8,Manager,Operations,178776637.0,118,HR,95.04
82,33,8,Manager,Operations,178776637.0,118,Performance,93.74
82,33,8,Manager,Operations,178776637.0,118,Project,88.9
82,33,8,Manager,Operations,178776637.0,118,Quality,89.66000000000001
82,33,8,Manager,Operations,178776637.0,118,Teamwork,98.0
82,33,8,Manager,Operations,178776637.0,118,Technical,93.33
82,33,8,Manager,Operations,291862333.0,334,Development,91.39
82,33,8,Manager,Operations,291862333.0,334,Project,90.63
82,33,8,Manager,Operations,291862333.0,334,Quality,94.27
82,33,8,Manager,Operations,385820825.0,138,Finance,96.0
82,33,8,Manager,Operations,385820825.0,138,HR,98.0
82,33,8,Manager,Operations,385820825.0,138,Innovation,88.89
82,33,8,Manager,Operations,385820825.0,138,Quality,92.43
82,33,8,Manager,Operations,400000000.0,259,Development,85.59
82,33,8,Manager,Operations,400000000.0,259,Innovation,84.2
82,33,8,Manager,Operations,400000000.0,259,Quality,87.93
83,29,6,Senior Staff,Procurement,75000000.0,203,Attendance,62.71
83,29,6,Senior Staff,Procurement,75000000.0,203,Efficiency,63.14
83,29,6,Senior Staff,Procurement,75000000.0,203,HR,61.8
83,29,6,Senior Staff,Procurement,75000000.0,203,Innovation,61.24
83,29,6,Senior Staff,Procurement,75000000.0,203,Project,64.2
83,29,6,Senior Staff,Procurement,75000000.0,203,Quality,65.28
83,29,6,Senior Staff,Procurement,75000000.0,203,Technical,67.76
83,29,6,Senior Staff,Procurement,88214342.0,149,Quality,69.08
83,29,6,Senior Staff,Procurement,170000000.0,229,Attendance,68.37
83,29,6,Senior Staff,Procurement,170000000.0,229,Efficiency,69.32333333333334
83,29,6,Senior Staff,Procurement,170000000.0,229,HR,61.93
83,29,6,Senior Staff,Procurement,170000000.0,229,Innovation,62.41
83,29,6,Senior Staff,Procurement,170000000.0,229,Performance,62.0
83,29,6,Senior Staff,Procurement,170000000.0,229,Quality,58.83
83,29,6,Senior Staff,Procurement,170000000.0,229,Teamwork,71.43
83,29,6,Senior Staff,Procurement,170000000.0,229,Time Management,60.05
83,29,6,Senior Staff,Procurement,178776637.0,118,Attendance,73.35
83,29,6,Senior Staff,Procurement,178776637.0,118,Development,60.23
83,29,6,Senior Staff,Procurement,178776637.0,118,HR,64.64
83,29,6,Senior Staff,Procurement,178776637.0,118,Performance,70.5
83,29,6,Senior Staff,Procurement,178776637.0,118,Quality,61.15
83,29,6,Senior Staff,Procurement,178776637.0,118,Teamwork,66.19
83,29,6,Senior Staff,Procurement,200000000.0,167,HR,61.41
83,29,6,Senior Staff,Procurement,200000000.0,167,Performance,58.17
83,29,6,Senior Staff,Procurement,200000000.0,167,Quality,63.45
83,29,6,Senior Staff,Procurement,200000000.0,167,Technical,62.32
83,29,6,Senior Staff,Procurement,204675132.0,174,Project,67.64
83,29,6,Senior Staff,Procurement,204675132.0,174,Quality,64.17666666666668
83,29,6,Senior Staff,Procurement,204675132.0,174,Teamwork,65.89
83,29,6,Senior Staff,Procurement,250000000.0,291,Efficiency,65.27
83,29,6,Senior Staff,Procurement,250000000.0,291,Innovation,58.46
83,29,6,Senior Staff,Procurement,250000000.0,291,Project,69.75
83,29,6,Senior Staff,Procurement,250000000.0,291,Quality,64.26333333333334
83,29,6,Senior Staff,Procurement,250000000.0,291,Teamwork,67.625
83,29,6,Senior Staff,Procurement,250000000.0,291,Time Management,58.01
83,29,6,Senior Staff,Procurement,397696244.0,106,Quality,60.42
83,29,6,Senior Staff,Procurement,397696244.0,106,Teamwork,74.41
84,23,5,Staff,Operations,75000000.0,203,HR,71.86
84,23,5,Staff,Operations,75000000.0,203,Innovation,59.31
84,23,5,Staff,Operations,75000000.0,203,Quality,63.295
84,23,5,Staff,Operations,75000000.0,203,Teamwork,74.74
84,23,5,Staff,Operations,110000000.0,199,Innovation,62.78
84,23,5,Staff,Operations,110000000.0,199,Performance,61.47
84,23,5,Staff,Operations,110000000.0,199,Quality,61.89
84,23,5,Staff,Operations,110000000.0,199,Teamwork,62.58
84,23,5,Staff,Operations,140000000.0,211,Attendance,66.2
84,23,5,Staff,Operations,140000000.0,211,Development,67.56
84,23,5,Staff,Operations,140000000.0,211,Efficiency,70.85499999999999
84,23,5,Staff,Operations,140000000.0,211,Finance,65.42
84,23,5,Staff,Operations,140000000.0,211,HR,67.78666666666668
84,23,5,Staff,Operations,140000000.0,211,Innovation,67.31
84,23,5,Staff,Operations,140000000.0,211,Performance,63.8
84,23,5,Staff,Operations,140000000.0,211,Project,72.94
84,23,5,Staff,Operations,140000000.0,211,Quality,66.58
84,23,5,Staff,Operations,140000000.0,211,Teamwork,65.4
84,23,5,Staff,Operations,140000000.0,211,Technical,64.25
84,23,5,Staff,Operations,140000000.0,211,Time Management,72.71
84,23,5,Staff,Operations,150000000.0,274,Development,63.61
84,23,5,Staff,Operations,150000000.0,274,Performance,63.52
84,23,5,Staff,Operations,150000000.0,274,Quality,54.14
84,23,5,Staff,Operations,178776637.0,118,Attendance,70.54
84,23,5,Staff,Operations,178776637.0,118,Innovation,74.44
84,23,5,Staff,Operations,178776637.0,118,Quality,61.26
84,23,5,Staff,Operations,178776637.0,118,Technical,65.34
84,23,5,Staff,Operations,180000000.0,193,Attendance,76.68
84,23,5,Staff,Operations,180000000.0,193,Development,59.76
84,23,5,Staff,Operations,180000000.0,193,Efficiency,64.75
84,23,5,Staff,Operations,180000000.0,193,Finance,69.18
84,23,5,Staff,Operations,180000000.0,193,HR,65.915
84,23,5,Staff,Operations,180000000.0,193,Innovation,66.17
84,23,5,Staff,Operations,180000000.0,193,Quality,65.71000000000001
84,23,5,Staff,Operations,180000000.0,193,Teamwork,70.91
84,23,5,Staff,Operations,180000000.0,193,Time Management,62.45
84,23,5,Staff,Operations,355280620.0,347,Attendance,73.44
84,23,5,Staff,Operations,355280620.0,347,Efficiency,70.89
84,23,5,Staff,Operations,355280620.0,347,Finance,64.78
84,23,5,Staff,Operations,355280620.0,347,HR,69.19
84,23,5,Staff,Operations,355280620.0,347,Quality,57.06
84,23,5,Staff,Operations,355280620.0,347,Teamwork,68.18
84,23,5,Staff,Operations,355280620.0,347,Technical,68.99
84,23,5,Staff,Operations,355280620.0,347,Time Management,72.08
84,23,5,Staff,Operations,385820825.0,138,Innovation,61.55
84,23,5,Staff,Operations,385820825.0,138,Quality,62.19
84,23,5,Staff,Operations,385820825.0,138,Teamwork,70.62
85,30,4,Staff,Finance,50000000.0,211,Innovation,61.83
85,30,4,Staff,Finance,50000000.0,211,Performance,78.75
85,30,4,Staff,Finance,50000000.0,211,Quality,73.25
85,30,4,Staff,Finance,50000000.0,211,Teamwork,73.79
85,30,4,Staff,Finance,50000000.0,211,Technical,72.23
85,30,4,Staff,Finance,50000000.0,211,Time Management,69.74
85,30,4,Staff,Finance,88214342.0,149,Efficiency,69.61
85,30,4,Staff,Finance,88214342.0,149,Finance,62.68
85,30,4,Staff,Finance,88214342.0,149,HR,62.82
85,30,4,Staff,Finance,88214342.0,149,Quality,61.08
85,30,4,Staff,Finance,88214342.0,149,Teamwork,74.0
85,30,4,Staff,Finance,88214342.0,149,Technical,76.57
85,30,4,Staff,Finance,88214342.0,149,Time Management,61.7
85,30,4,Staff,Finance,95000000.0,211,Development,61.31
85,30,4,Staff,Finance,95000000.0,211,Finance,63.47
85,30,4,Staff,Finance,95000000.0,211,HR,71.22333333333334
85,30,4,Staff,Finance,95000000.0,211,Performance,60.34
85,30,4,Staff,Finance,95000000.0,211,Quality,66.13
85,30,4,Staff,Finance,95000000.0,211,Teamwork,65.5
85,30,4,Staff,Finance,95000000.0,211,Technical,71.68
85,30,4,Staff,Finance,95000000.0,211,Time Management,66.49
85,30,4,Staff,Finance,130000000.0,303,Attendance,67.24000000000001
85,30,4,Staff,Finance,130000000.0,303,Efficiency,64.61
85,30,4,Staff,Finance,130000000.0,303,HR,69.02
85,30,4,Staff,Finance,130000000.0,303,Innovation,67.07
85,30,4,Staff,Finance,130000000.0,303,Quality,64.95333333333333
85,30,4,Staff,Finance,130000000.0,303,Technical,65.75
85,30,4,Staff,Finance,130000000.0,303,Time Management,53.98
85,30,4,Staff,Finance,140000000.0,211,Attendance,72.41
85,30,4,Staff,Finance,140000000.0,211,HR,71.84
85,30,4,Staff,Finance,140000000.0,211,Innovation,70.96
85,30,4,Staff,Finance,140000000.0,211,Performance,73.47
85,30,4,Staff,Finance,140000000.0,211,Quality,71.1925
85,30,4,Staff,Finance,140000000.0,211,Teamwork,67.43
85,30,4,Staff,Finance,140000000.0,211,Time Management,67.465
85,30,4,Staff,Finance,204675132.0,174,Development,64.68
85,30,4,Staff,Finance,204675132.0,174,Efficiency,73.13
85,30,4,Staff,Finance,204675132.0,174,Quality,67.83
85,30,4,Staff,Finance,204675132.0,174,Time Management,65.39
85,30,4,Staff,Finance,291862333.0,334,Attendance,75.57
85,30,4,Staff,Finance,291862333.0,334,Efficiency,62.56
85,30,4,Staff,Finance,291862333.0,334,Finance,68.15
85,30,4,Staff,Finance,291862333.0,334,HR,68.43
85,30,4,Staff,Finance,291862333.0,334,Innovation,72.59
85,30,4,Staff,Finance,291862333.0,334,Performance,67.655
85,30,4,Staff,Finance,291862333.0,334,Quality,69.45
85,30,4,Staff,Finance,291862333.0,334,Technical,69.61
85,30,4,Staff,Finance,291862333.0,334,Time Management,66.7
85,30,4,Staff,Finance,466447298.0,297,Development,63.04
85,30,4,Staff,Finance,466447298.0,297,Efficiency,60.81
85,30,4,Staff,Finance,466447298.0,297,Finance,64.73
85,30,4,Staff,Finance,466447298.0,297,HR,66.25999999999999
85,30,4,Staff,Finance,466447298.0,297,Innovation,60.34
85,30,4,Staff,Finance,466447298.0,297,Performance,69.95
85,30,4,Staff,Finance,466447298.0,297,Project,66.71000000000001
85,30,4,Staff,Finance,466447298.0,297,Quality,62.365
85,30,4,Staff,Finance,466447298.0,297,Technical,58.75
85,30,4,Staff,Finance,466447298.0,297,Time Management,69.98
86,28,1,Staff,Human Resources,110000000.0,199,Attendance,53.35
86,28,1,Staff,Human Resources,110000000.0,199,Development,48.02
86,28,1,Staff,Human Resources,110000000.0,199,Innovation,46.74
86,28,1,Staff,Human Resources,110000000.0,199,Performance,43.05
86,28,1,Staff,Human Resources,134037811.0,31,Attendance,65.98
86,28,1,Staff,Human Resources,134037811.0,31,Finance,56.63
86,28,1,Staff,Human Resources,134037811.0,31,Innovation,40.28
86,28,1,Staff,Human Resources,134037811.0,31,Quality,41.64
86,28,1,Staff,Human Resources,134037811.0,31,Technical,42.68
86,28,1,Staff,Human Resources,178776637.0,118,Development,40.61
86,28,1,Staff,Human Resources,178776637.0,118,Efficiency,41.15
86,28,1,Staff,Human Resources,178776637.0,118,Finance,54.2
86,28,1,Staff,Human Resources,178776637.0,118,HR,44.78
86,28,1,Staff,Human Resources,178776637.0,118,Quality,35.81
86,28,1,Staff,Human Resources,178776637.0,118,Teamwork,60.26
86,28,1,Staff,Human Resources,178776637.0,118,Technical,41.8
86,28,1,Staff,Human Resources,206368642.0,46,Development,43.86
86,28,1,Staff,Human Resources,206368642.0,46,Efficiency,54.745000000000005
86,28,1,Staff,Human Resources,206368642.0,46,Finance,53.11
86,28,1,Staff,Human Resources,206368642.0,46,HR,40.42
86,28,1,Staff,Human Resources,206368642.0,46,Performance,52.69
86,28,1,Staff,Human Resources,206368642.0,46,Project,44.05
86,28,1,Staff,Human Resources,206368642.0,46,Quality,52.94
86,28,1,Staff,Human Resources,300000000.0,242,Finance,51.82
86,28,1,Staff,Human Resources,300000000.0,242,HR,56.35
86,28,1,Staff,Human Resources,300000000.0,242,Project,59.26
86,28,1,Staff,Human Resources,355280620.0,347,Attendance,48.42
86,28,1,Staff,Human Resources,355280620.0,347,Development,47.3
86,28,1,Staff,Human Resources,355280620.0,347,Finance,50.37
86,28,1,Staff,Human Resources,355280620.0,347,HR,53.339999999999996
86,28,1,Staff,Human Resources,355280620.0,347,Innovation,38.93
86,28,1,Staff,Human Resources,355280620.0,347,Performance,40.51
86,28,1,Staff,Human Resources,355280620.0,347,Quality,47.36
86,28,1,Staff,Human Resources,355280620.0,347,Teamwork,41.03
86,28,1,Staff,Human Resources,397696244.0,106,Attendance,47.46
86,28,1,Staff,Human Resources,397696244.0,106,Efficiency,45.815
86,28,1,Staff,Human Resources,397696244.0,106,Innovation,37.625
86,28,1,Staff,Human Resources,397696244.0,106,Teamwork,48.92
86,28,1,Staff,Human Resources,397696244.0,106,Time Management,52.57
86,28,1,Staff,Human Resources,466447298.0,297,Attendance,52.51
86,28,1,Staff,Human Resources,466447298.0,297,HR,48.23
86,28,1,Staff,Human Resources,466447298.0,297,Quality,52.63
86,28,1,Staff,Human Resources,466447298.0,297,Time Management,54.39
87,30,6,Senior Staff,Operations,80000000.0,138,Finance,69.33500000000001
87,30,6,Senior Staff,Operations,80000000.0,138,HR,66.41499999999999
87,30,6,Senior Staff,Operations,80000000.0,138,Innovation,66.03
87,30,6,Senior Staff,Operations,80000000.0,138,Performance,68.46
87,30,6,Senior Staff,Operations,80000000.0,138,Project,63.32
87,30,6,Senior Staff,Operations,80000000.0,138,Quality,67.91
87,30,6,Senior Staff,Operations,80000000.0,138,Teamwork,70.54
87,30,6,Senior Staff,Operations,88214342.0,149,Attendance,74.42
87,30,6,Senior Staff,Operations,88214342.0,149,Efficiency,69.83000000000001
87,30,6,Senior Staff,Operations,88214342.0,149,Finance,69.7
87,30,6,Senior Staff,Operations,88214342.0,149,HR,70.61
87,30,6,Senior Staff,Operations,88214342.0,149,Innovation,67.01
87,30,6,Senior Staff,Operations,88214342.0,149,Quality,69.20333333333333
87,30,6,Senior Staff,Operations,88214342.0,149,Teamwork,65.18
87,30,6,Senior Staff,Operations,88214342.0,149,Time Management,66.215
87,30,6,Senior Staff,Operations,110000000.0,199,Attendance,76.39
87,30,6,Senior Staff,Operations,110000000.0,199,Development,61.4
87,30,6,Senior Staff,Operations,110000000.0,199,Efficiency,69.05
87,30,6,Senior Staff,Operations,110000000.0,199,Finance,73.92
87,30,6,Senior Staff,Operations,110000000.0,199,Quality,70.36
87,30,6,Senior Staff,Operations,110000000.0,199,Teamwork,74.57
87,30,6,Senior Staff,Operations,110000000.0,199,Technical,68.31
87,30,6,Senior Staff,Operations,110000000.0,199,Time Management,69.11
87,30,6,Senior Staff,Operations,134037811.0,31,Development,64.41
87,30,6,Senior Staff,Operations,134037811.0,31,HR,73.11
87,30,6,Senior Staff,Operations,134037811.0,31,Performance,68.9
87,30,6,Senior Staff,Operations,134037811.0,31,Project,73.14
87,30,6,Senior Staff,Operations,134037811.0,31,Quality,57.49
87,30,6,Senior Staff,Operations,134037811.0,31,Teamwork,69.935
87,30,6,Senior Staff,Operations,134037811.0,31,Technical,67.77
87,30,6,Senior Staff,Operations,150000000.0,274,Development,61.875
87,30,6,Senior Staff,Operations,150000000.0,274,HR,66.345
87,30,6,Senior Staff,Operations,150000000.0,274,Innovation,46.42
87,30,6,Senior Staff,Operations,150000000.0,274,Project,70.39
87,30,6,Senior Staff,Operations,150000000.0,274,Quality,59.15
87,30,6,Senior Staff,Operations,150000000.0,274,Teamwork,74.55
87,30,6,Senior Staff,Operations,204675132.0,174,Attendance,71.43
87,30,6,Senior Staff,Operations,204675132.0,174,Development,64.53
87,30,6,Senior Staff,Operations,204675132.0,174,Finance,67.62
87,30,6,Senior Staff,Operations,204675132.0,174,HR,72.12
87,30,6,Senior Staff,Operations,204675132.0,174,Innovation,61.0
87,30,6,Senior Staff,Operations,204675132.0,174,Performance,68.925
87,30,6,Senior Staff,Operations,204675132.0,174,Quality,61.385000000000005
87,30,6,Senior Staff,Operations,204675132.0,174,Teamwork,74.35
87,30,6,Senior Staff,Operations,204675132.0,174,Technical,72.53
87,30,6,Senior Staff,Operations,291868109.0,256,Development,65.51
87,30,6,Senior Staff,Operations,291868109.0,256,Finance,69.24
87,30,6,Senior Staff,Operations,291868109.0,256,Project,63.3
87,30,6,Senior Staff,Operations,291868109.0,256,Quality,67.57499999999999
87,30,6,Senior Staff,Operations,291868109.0,256,Teamwork,73.4
87,30,6,Senior Staff,Operations,291868109.0,256,Technical,67.24
87,30,6,Senior Staff,Operations,377293102.0,80,Attendance,76.06
87,30,6,Senior Staff,Operations,377293102.0,80,Development,64.65
87,30,6,Senior Staff,Operations,377293102.0,80,Efficiency,65.47
87,30,6,Senior Staff,Operations,377293102.0,80,HR,72.97
87,30,6,Senior Staff,Operations,377293102.0,80,Project,73.5
87,30,6,Senior Staff,Operations,377293102.0,80,Quality,72.53
87,30,6,Senior Staff,Operations,377293102.0,80,Teamwork,62.97
87,30,6,Senior Staff,Operations,377293102.0,80,Technical,71.62
88,31,3,Staff,IT,80000000.0,138,Attendance,76.58
88,31,3,Staff,IT,80000000.0,138,HR,71.48
88,31,3,Staff,IT,80000000.0,138,Performance,70.26
88,31,3,Staff,IT,80000000.0,138,Quality,65.41499999999999
88,31,3,Staff,IT,80000000.0,138,Technical,63.02
88,31,3,Staff,IT,88214342.0,149,Attendance,74.24
88,31,3,Staff,IT,88214342.0,149,HR,75.345
88,31,3,Staff,IT,88214342.0,149,Quality,66.53
88,31,3,Staff,IT,88214342.0,149,Time Management,78.69
88,31,3,Staff,IT,178776637.0,118,Finance,73.78
88,31,3,Staff,IT,178776637.0,118,Teamwork,69.73
88,31,3,Staff,IT,190000000.0,241,Finance,65.43
88,31,3,Staff,IT,190000000.0,241,HR,75.46
88,31,3,Staff,IT,190000000.0,241,Performance,70.82
88,31,3,Staff,IT,190000000.0,241,Project,65.05
88,31,3,Staff,IT,190000000.0,241,Quality,70.02666666666666
88,31,3,Staff,IT,190000000.0,241,Teamwork,69.84
88,31,3,Staff,IT,190000000.0,241,Technical,71.11
88,31,3,Staff,IT,220000000.0,225,Attendance,73.14
88,31,3,Staff,IT,220000000.0,225,Development,64.4
88,31,3,Staff,IT,220000000.0,225,Efficiency,66.18
88,31,3,Staff,IT,220000000.0,225,HR,72.84
88,31,3,Staff,IT,220000000.0,225,Performance,68.51
88,31,3,Staff,IT,220000000.0,225,Quality,68.25999999999999
88,31,3,Staff,IT,220000000.0,225,Teamwork,58.01
88,31,3,Staff,IT,220000000.0,225,Time Management,67.59
88,31,3,Staff,IT,365962025.0,249,Efficiency,59.87
88,31,3,Staff,IT,365962025.0,249,HR,77.5
88,31,3,Staff,IT,365962025.0,249,Performance,68.54
88,31,3,Staff,IT,365962025.0,249,Project,75.9
88,31,3,Staff,IT,365962025.0,249,Quality,67.5375
88,31,3,Staff,IT,365962025.0,249,Technical,71.52
88,31,3,Staff,IT,365962025.0,249,Time Management,65.54
88,31,3,Staff,IT,377293102.0,80,Development,59.29
88,31,3,Staff,IT,377293102.0,80,Finance,64.31
88,31,3,Staff,IT,377293102.0,80,Performance,71.95
88,31,3,Staff,IT,472961951.0,350,HR,73.6
88,31,3,Staff,IT,472961951.0,350,Innovation,67.09
88,31,3,Staff,IT,472961951.0,350,Quality,74.63
88,31,3,Staff,IT,472961951.0,350,Time Management,78.6
89,27,2,Staff,Legal,50000000.0,211,Attendance,58.91
89,27,2,Staff,Legal,50000000.0,211,Development,57.34
89,27,2,Staff,Legal,50000000.0,211,Finance,57.306666666666665
89,27,2,Staff,Legal,50000000.0,211,HR,65.49000000000001
89,27,2,Staff,Legal,50000000.0,211,Performance,56.97
89,27,2,Staff,Legal,50000000.0,211,Quality,59.595
89,27,2,Staff,Legal,50000000.0,211,Teamwork,61.519999999999996
